Node ID,PageRank
8832,1.828149746743462e-05
8522,1.828144689050815e-05
10406,1.8281428748352973e-05
427,1.8279548570465802e-05
5275,1.8278900443965183e-05
1104,1.8278863994566504e-05
1333,1.8275719716570294e-05
2791,1.827398848610506e-05
8250,1.8272865676588485e-05
9503,1.827283398689492e-05
3235,1.827252060387499e-05
8793,1.8272297974686657e-05
3552,1.8270323989812673e-05
10230,1.8268252502562318e-05
6623,1.8268090842535522e-05
7081,1.826451524293371e-05
3471,1.8264308011331806e-05
8516,1.8263780606346816e-05
471,1.8262258872668035e-05
472,1.8262258872668035e-05
7272,1.8260796851843646e-05
3888,1.8260707489829997e-05
2577,1.8259140652365052e-05
8586,1.825805691771216e-05
7903,1.825792577716284e-05
7904,1.825792577716284e-05
8039,1.8256733946133327e-05
667,1.8255044238025963e-05
4831,1.8252003735015566e-05
6618,1.8249571095880277e-05
5180,1.8244232814560626e-05
3466,1.824330053944992e-05
5050,1.8241727602970204e-05
4930,1.8239296475779913e-05
6191,1.823796886306028e-05
8010,1.8237631852320274e-05
9495,1.823707895872531e-05
3894,1.8237020530688787e-05
6488,1.8236920057405628e-05
3252,1.8236188433672945e-05
8001,1.8235360415341605e-05
139,1.8234170322772655e-05
8368,1.8233806961211882e-05
6421,1.822324403990083e-05
9353,1.8218687563649872e-05
1668,1.8217213454308633e-05
4460,1.821469545209481e-05
9277,1.82127733562545e-05
7997,1.821126584715583e-05
1821,1.8208776460658257e-05
9177,1.8208028905010058e-05
7285,1.8204997519567148e-05
7286,1.8204997519567148e-05
6001,1.820372681723029e-05
5190,1.8202007108235813e-05
4588,1.8200729289132145e-05
7555,1.820020866186911e-05
8528,1.819985868168055e-05
5517,1.819910556095108e-05
2209,1.819860122362567e-05
2370,1.819842211798294e-05
2650,1.819836591301347e-05
7269,1.819721890562338e-05
4969,1.8196869059335885e-05
9079,1.8195261749316657e-05
8761,1.819401848446344e-05
9774,1.8193961443691662e-05
8597,1.8193826574098392e-05
9487,1.8187158900667886e-05
8227,1.8186818502273525e-05
959,1.8184639981652373e-05
962,1.8184639981652373e-05
7590,1.818351673429666e-05
2287,1.8182872718026223e-05
5970,1.8182740973045192e-05
8745,1.8176187358221385e-05
5691,1.817609689051083e-05
4110,1.81744806212009e-05
8910,1.8173783550434866e-05
9462,1.8173575817043146e-05
5236,1.817356822409202e-05
6213,1.8172750242561874e-05
6928,1.8170762763804874e-05
10177,1.8170185527581295e-05
4949,1.8170066875178064e-05
6942,1.816968350472017e-05
3725,1.8166969474304785e-05
3726,1.8166969474304785e-05
5158,1.8164543498724014e-05
10244,1.8163101926901993e-05
8154,1.8162938358511637e-05
1596,1.815968264888552e-05
112,1.815822968659608e-05
9745,1.815739941181059e-05
6200,1.8155697544878925e-05
8141,1.8150692270532596e-05
6239,1.8150483756313986e-05
6654,1.8150462929190597e-05
215,1.8149825883239935e-05
2233,1.8149439955448746e-05
7965,1.814888323643323e-05
7934,1.8148776378426073e-05
9472,1.8148674357241797e-05
9343,1.8146263473910114e-05
7517,1.8142569845042484e-05
3671,1.814031547515115e-05
9271,1.813930678289917e-05
8954,1.813739128787063e-05
9056,1.8137005374856484e-05
4597,1.8136687193018276e-05
4598,1.8136687193018276e-05
7009,1.8132671988992353e-05
7341,1.8130738311703086e-05
2083,1.8127274706339173e-05
7542,1.8120198498609113e-05
3455,1.811995217604763e-05
7280,1.8119607154967166e-05
2591,1.811595002810087e-05
9237,1.8113827447755212e-05
8345,1.8113111724242008e-05
7282,1.8111795640259646e-05
5402,1.8111589450568762e-05
1302,1.811022119120284e-05
6185,1.811007324156906e-05
4317,1.81086413846911e-05
715,1.810534908130712e-05
716,1.810534908130712e-05
4578,1.8104083970709778e-05
4433,1.8102833121208327e-05
5191,1.8101922824704122e-05
8642,1.8101386000441793e-05
8231,1.8100850617710318e-05
3402,1.8099296473897553e-05
3962,1.8097925059390986e-05
3105,1.8096925220963325e-05
3107,1.8096925220963325e-05
2754,1.809437182660441e-05
2757,1.809437182660441e-05
6664,1.809376917542288e-05
4984,1.809327430120306e-05
7735,1.808921587972456e-05
8177,1.808920815059407e-05
6309,1.808847191537089e-05
10522,1.808767181763539e-05
6040,1.8085660378891575e-05
2673,1.808439185045345e-05
3814,1.808317567465073e-05
6541,1.8082062190693863e-05
8598,1.8081509137150058e-05
8357,1.8080496038155737e-05
5717,1.80776101830783e-05
1339,1.8074355934781642e-05
8178,1.8073727611432752e-05
2172,1.807299479574272e-05
2707,1.8072965635538218e-05
9479,1.8072688241600347e-05
2784,1.8072220207515067e-05
8444,1.8072024640552368e-05
3807,1.8070097096990436e-05
9994,1.806938943299773e-05
5062,1.8069040088747967e-05
6523,1.8068548990315753e-05
59,1.8066847476143186e-05
5023,1.8066838346497203e-05
2065,1.806560859333466e-05
5186,1.8063795942745293e-05
3273,1.8063753720562715e-05
10545,1.8063330616696695e-05
5585,1.806160080074095e-05
10105,1.8061472707273893e-05
2247,1.806112666583829e-05
7346,1.806031168812293e-05
7823,1.805821798583106e-05
8157,1.8057217536159625e-05
2690,1.8057159228792403e-05
9040,1.8055940104133303e-05
671,1.8055569759423515e-05
3573,1.8054653883841594e-05
4815,1.805461102320559e-05
4538,1.805361484750638e-05
2814,1.8053238114618827e-05
2816,1.8053238114618827e-05
2817,1.8053238114618827e-05
9381,1.8051833501555167e-05
8857,1.8051081265225534e-05
5151,1.8050512997960102e-05
5255,1.8048222265459012e-05
4733,1.8047774139335913e-05
9992,1.8047279505912046e-05
9628,1.8046685004626077e-05
7892,1.804447272164789e-05
7062,1.8043969916748215e-05
3541,1.804324245293599e-05
1422,1.8042827401003835e-05
9508,1.8041988319104845e-05
8521,1.8041595387169436e-05
9206,1.804151494109058e-05
3201,1.804116296880431e-05
8861,1.8039038407145592e-05
6231,1.8038452331332877e-05
7262,1.803823144291431e-05
10626,1.8037337878294466e-05
8042,1.803706471900336e-05
7991,1.8036566782359315e-05
10202,1.8035553720989896e-05
9757,1.80341408782755e-05
6576,1.8032763895228787e-05
10666,1.8032653998705248e-05
7900,1.802662298417958e-05
8397,1.80255099255318e-05
1661,1.8024880906837007e-05
2540,1.8024422323609896e-05
2264,1.8022846121538483e-05
2548,1.8022658179016373e-05
4412,1.802182595339016e-05
8873,1.802062886629618e-05
5305,1.801876074996027e-05
4650,1.80186199439113e-05
7648,1.8017915127188692e-05
7842,1.8014592941493364e-05
5120,1.8010955826787374e-05
29,1.8010866560679572e-05
9480,1.801058682151526e-05
2093,1.8009286394046258e-05
2638,1.800916485743982e-05
9210,1.8007635262627277e-05
9499,1.800650297789775e-05
7981,1.8004565968790326e-05
2827,1.800395683224825e-05
9849,1.8002064692707464e-05
2135,1.8001367737431607e-05
745,1.7998989583514592e-05
3464,1.799792982924928e-05
3551,1.7997730647994856e-05
3266,1.7997014884640735e-05
9639,1.799484580723252e-05
9281,1.7993407611866005e-05
4027,1.799192209768765e-05
9460,1.798996731784549e-05
9907,1.7988870523699063e-05
2314,1.798822716349321e-05
3179,1.7986430682902634e-05
6433,1.7985750765124017e-05
95,1.798248993072552e-05
4022,1.7979540372727713e-05
7102,1.7978870852859737e-05
8555,1.7976672615198715e-05
4534,1.7976074807635057e-05
8241,1.7971154271763205e-05
2392,1.7970288480707986e-05
7805,1.796925066446469e-05
6723,1.7968057425477068e-05
9453,1.796666638758091e-05
8760,1.7964486886990814e-05
4134,1.7961829065680416e-05
3346,1.7960308202796455e-05
6377,1.7959910576284173e-05
6378,1.7959910576284173e-05
6379,1.7959910576284173e-05
7720,1.7959795192792268e-05
7721,1.7959795192792268e-05
6570,1.7957421375499835e-05
9309,1.79572460978761e-05
3465,1.7956873369267893e-05
3915,1.7956771429801144e-05
7538,1.7954292929908514e-05
334,1.795417221067439e-05
6536,1.7952158646469497e-05
9821,1.795204548344393e-05
1447,1.7949927420352368e-05
8775,1.7948024991189746e-05
6997,1.7945973869486974e-05
4275,1.794536421014294e-05
7682,1.7944312262922005e-05
4341,1.7943776856599317e-05
9755,1.7942997314819045e-05
9501,1.7942323956655455e-05
1010,1.7941490009947094e-05
6514,1.7941405340209575e-05
2222,1.7938353254614735e-05
1263,1.7938104565870363e-05
8632,1.7937997147025602e-05
2167,1.7935552490367753e-05
6628,1.7935458835235896e-05
9488,1.7934142146446924e-05
10371,1.79314317283916e-05
7504,1.7931087883084258e-05
7244,1.7930308329141955e-05
4510,1.7930154605587524e-05
6033,1.7929941608684738e-05
10257,1.792846848327236e-05
6988,1.792831532041331e-05
9732,1.792595736223967e-05
10179,1.7925605619487067e-05
5633,1.7925382398694377e-05
7436,1.7924495172281898e-05
4849,1.7924080636065916e-05
7641,1.79238109730576e-05
7642,1.79238109730576e-05
10249,1.7922112758779363e-05
8103,1.7921621530622447e-05
9061,1.7921102992758267e-05
4019,1.792102317607364e-05
5963,1.7920486650322024e-05
2559,1.7919579938949367e-05
6259,1.7915909549621262e-05
862,1.791496143346588e-05
3900,1.7909561085955107e-05
9089,1.7908547246223508e-05
8381,1.790645136706999e-05
4283,1.790563926283267e-05
6637,1.7904592857426464e-05
10263,1.79036770154469e-05
10671,1.7897802877960823e-05
10073,1.7894828803639273e-05
3996,1.789307904684807e-05
6447,1.7891720167148876e-05
3182,1.7891107505360627e-05
3098,1.7889615267047052e-05
4600,1.7888502549778236e-05
10126,1.7887782798806085e-05
5848,1.7884654264243528e-05
6591,1.788140301778557e-05
3319,1.7881122369786545e-05
3622,1.788046019582124e-05
7387,1.7879928898405233e-05
9714,1.787798809524021e-05
8155,1.7875155578084372e-05
9704,1.7872151559324736e-05
5638,1.7869274979688265e-05
5639,1.7869274979688265e-05
6951,1.7868674495951603e-05
3248,1.7866622857759592e-05
3951,1.7866448712340414e-05
7905,1.7866249288920542e-05
3370,1.7865535528286287e-05
10147,1.7864901894725315e-05
7928,1.7864642722792384e-05
5872,1.786403569295989e-05
10398,1.78637075532087e-05
7714,1.7862700346429914e-05
4146,1.7862379940079113e-05
9034,1.786130654166182e-05
509,1.786120193950412e-05
6410,1.7860262038890134e-05
7549,1.785972423632184e-05
4708,1.78594541351331e-05
5411,1.7859436524889487e-05
9634,1.7857849267485918e-05
6729,1.7857183133097363e-05
9946,1.785698609172974e-05
6799,1.7856813152499236e-05
7464,1.785666045621476e-05
2642,1.7855273070513834e-05
9908,1.7853121038390174e-05
338,1.7850965171263394e-05
8487,1.784946306251301e-05
2643,1.784874949226685e-05
3475,1.784867365536693e-05
8579,1.784710878502084e-05
5522,1.784592837484459e-05
1465,1.784457535432881e-05
9474,1.784366035223229e-05
4964,1.78411901363465e-05
8624,1.7837840645313843e-05
5269,1.783531064959783e-05
2056,1.783518654360234e-05
7168,1.7832950119032303e-05
1672,1.7832823455114183e-05
5891,1.7832177733376666e-05
10293,1.7832161214921337e-05
9810,1.7831750036207244e-05
1379,1.7830265861349527e-05
8924,1.7829334801477877e-05
10325,1.78283354277779e-05
9225,1.7827271026552543e-05
8888,1.7826957720351546e-05
2999,1.7826410635329076e-05
9017,1.782609297452667e-05
3194,1.7825882697691358e-05
2641,1.7824780645421014e-05
8562,1.7824713487490752e-05
4616,1.782172243252002e-05
6665,1.7818644444122437e-05
9176,1.7818235156421128e-05
3204,1.7817723870470132e-05
9464,1.7813265904133578e-05
7132,1.781234379478916e-05
9293,1.7811302083380018e-05
7574,1.7811154557305084e-05
9107,1.7810783966952727e-05
9108,1.7810783966952727e-05
10477,1.7810048489499244e-05
5473,1.7808835744088392e-05
7528,1.7805880828492135e-05
9784,1.780394696853474e-05
5287,1.7803673851873212e-05
362,1.780312509641733e-05
6350,1.7800066889292366e-05
4940,1.7798734026829236e-05
9746,1.7798557409587286e-05
4408,1.779595928512562e-05
10072,1.7795772502937878e-05
2534,1.7794039758172228e-05
2536,1.7794039758172228e-05
8686,1.7793555956893394e-05
8663,1.7793093616027267e-05
7605,1.779151498294494e-05
5708,1.7789558695811046e-05
9275,1.7788859256205193e-05
5114,1.778689330593582e-05
10601,1.7785517281630805e-05
2479,1.778445911243932e-05
6674,1.778441800506036e-05
10719,1.778219729375219e-05
10272,1.778209247844374e-05
9705,1.7781324721972186e-05
4312,1.7780730857561732e-05
6818,1.778034538921784e-05
10051,1.7780009530886465e-05
3267,1.7777542608662137e-05
6432,1.7775872612650684e-05
7820,1.777467185697069e-05
3217,1.7773982982027858e-05
10329,1.7773090494953884e-05
10328,1.7772828314301228e-05
9587,1.7772623379663074e-05
9321,1.7772296854288714e-05
8386,1.7769665520037556e-05
857,1.776917077577564e-05
8518,1.776891301014275e-05
8698,1.776865465619836e-05
9294,1.7768281017560225e-05
2631,1.7767904202098233e-05
6824,1.7765680754879747e-05
8736,1.776494736583466e-05
6770,1.776293259789635e-05
4308,1.776193062516212e-05
2059,1.7761686186219995e-05
9530,1.7760419044292687e-05
5378,1.7759258111320488e-05
8179,1.7759151820671998e-05
8777,1.7757696739358366e-05
7628,1.7757250347422452e-05
3563,1.7757171602579466e-05
3564,1.7757171602579466e-05
1978,1.7756690704272603e-05
5576,1.7755833883686117e-05
7998,1.7755745262307645e-05
10527,1.7753780933725988e-05
8650,1.7753101829349522e-05
5900,1.775307582340119e-05
8009,1.7752202632988604e-05
6996,1.7751302525919273e-05
3262,1.7750602524849252e-05
7828,1.774839382083364e-05
8413,1.7744799933960822e-05
5483,1.7744126391943723e-05
6219,1.774205283447829e-05
8145,1.7740419897845386e-05
1894,1.7737999278194242e-05
197,1.773602795966601e-05
8511,1.773334271331801e-05
5726,1.773134689807006e-05
7712,1.7730037510847972e-05
507,1.7729689207958075e-05
10245,1.772967112623459e-05
6663,1.772958946176364e-05
7043,1.772757986691743e-05
4000,1.7724293115221383e-05
3871,1.7722292653086e-05
3872,1.7722292653086e-05
950,1.77222458333101e-05
6021,1.772202003368355e-05
7513,1.7720973490041806e-05
9524,1.7717520051524868e-05
6718,1.7717417641245094e-05
10273,1.7716989197794458e-05
8634,1.7716277091780203e-05
1686,1.77148069933249e-05
2654,1.7714499107008903e-05
9743,1.7712647273628375e-05
2266,1.771151480611136e-05
1127,1.7711390495503165e-05
4835,1.7709636661592213e-05
5441,1.7708983457053784e-05
7055,1.77087200122122e-05
7681,1.7708172316365143e-05
2205,1.7707706119503748e-05
4618,1.7706955492412204e-05
3209,1.7706876588975408e-05
8390,1.770470251671575e-05
358,1.7704393767917028e-05
2073,1.7704373803526115e-05
6973,1.7700869401021386e-05
2327,1.7697069956685586e-05
3288,1.7696692131561683e-05
10130,1.7694414409069652e-05
2081,1.769424847375282e-05
2291,1.7694199004630988e-05
6609,1.7692340011601542e-05
7151,1.7691991863415525e-05
6998,1.769115004865379e-05
9965,1.769026808727155e-05
3285,1.7688730706437636e-05
4656,1.7686041877012437e-05
7564,1.7682991710160445e-05
2761,1.768172357677965e-05
3503,1.768153233098397e-05
3089,1.7681383683518065e-05
10203,1.768127614784204e-05
8749,1.7674755895266407e-05
8995,1.7667899688084512e-05
10561,1.7667597594389008e-05
10526,1.7665907934902592e-05
2947,1.7661708731060014e-05
3424,1.7661355065811455e-05
9459,1.7658042626120396e-05
3142,1.7657624311910583e-05
7626,1.7656490190337436e-05
4946,1.7656183601122724e-05
6142,1.765557465330596e-05
2979,1.765542136205105e-05
9221,1.7655400939361257e-05
9292,1.7654839578441323e-05
2948,1.7654356014022208e-05
5221,1.765365968621015e-05
5796,1.7652685186384027e-05
4402,1.765175274050972e-05
6792,1.7648391608891478e-05
1635,1.7646352000272958e-05
2055,1.764286890103015e-05
2326,1.764106085172585e-05
9143,1.7640933834981443e-05
10674,1.7639366785076153e-05
7166,1.7638142433415905e-05
6798,1.7637405602322068e-05
10809,1.763740185617561e-05
10315,1.7636195348013365e-05
9314,1.763202204538663e-05
6566,1.7632012091349694e-05
10104,1.763079090579489e-05
8883,1.762914497027838e-05
8884,1.762914497027838e-05
7049,1.7628500031982506e-05
7050,1.7628500031982506e-05
7051,1.7628500031982506e-05
8846,1.7627914476757237e-05
3579,1.762675585827327e-05
9313,1.762438232263757e-05
10246,1.7622532341761555e-05
4615,1.7621192296993866e-05
6404,1.7620335328224536e-05
9170,1.761990209323521e-05
6058,1.761866033799123e-05
1906,1.7617746616410634e-05
1908,1.7617746616410634e-05
7493,1.7612734678095622e-05
8681,1.7612046339223827e-05
2736,1.7609827309930984e-05
6064,1.7608180354682298e-05
4133,1.760804402715078e-05
5045,1.760753607259543e-05
2417,1.7602413967308402e-05
3242,1.7601787706652858e-05
1402,1.760141511920932e-05
1277,1.7599959018632847e-05
4091,1.7599225878923007e-05
5629,1.7598601843634482e-05
6889,1.759709412864794e-05
5318,1.759468166542298e-05
9156,1.759465780095825e-05
4817,1.759434626313389e-05
1484,1.7592892943471562e-05
7042,1.7592680173277622e-05
8741,1.7592336928858908e-05
1445,1.7591796261756924e-05
4170,1.7591651555148188e-05
5153,1.7588165125846636e-05
4962,1.758760506045381e-05
1097,1.758547125138585e-05
1683,1.758496251301006e-05
2572,1.7582543785703734e-05
7020,1.757865013015558e-05
9874,1.757863965053782e-05
10436,1.757744469373889e-05
10437,1.757744469373889e-05
6073,1.757581820921327e-05
3383,1.7574670075827905e-05
6249,1.7574230276238333e-05
10738,1.7570556812962403e-05
10739,1.7570556812962403e-05
10740,1.7570556812962403e-05
4482,1.75702452938812e-05
6344,1.7568668303323792e-05
12,1.7562942689358912e-05
7125,1.7562095003934162e-05
4636,1.755988518494492e-05
8365,1.7558117443960224e-05
4258,1.7556332209652717e-05
4921,1.7555500519404837e-05
9303,1.7554015231563347e-05
2911,1.755368109030152e-05
5296,1.755093379865571e-05
9516,1.7548735809007242e-05
651,1.7548204064607987e-05
6422,1.75455913800712e-05
5344,1.7544288516086917e-05
4515,1.7542787471600503e-05
6173,1.7542732866617052e-05
5300,1.7541250493031137e-05
9855,1.7540620500796816e-05
1446,1.7540271690006157e-05
6661,1.753604848378248e-05
5515,1.7532495346644993e-05
5676,1.7531592930651686e-05
5677,1.7531592930651686e-05
1494,1.7530156097189892e-05
8869,1.7529863647242725e-05
3064,1.752546168375242e-05
2490,1.7525312186446208e-05
3143,1.7524956406566747e-05
8275,1.7524601995828915e-05
7471,1.752220822803859e-05
4205,1.7518519830380666e-05
2788,1.7516562570069806e-05
6850,1.7513779179235923e-05
7087,1.7513377617835553e-05
7088,1.7513377617835553e-05
7089,1.7513377617835553e-05
7091,1.7513377617835553e-05
7119,1.7512533232453406e-05
8985,1.751069312579178e-05
9092,1.7510287395537076e-05
2406,1.750517095194041e-05
7949,1.7501304686490147e-05
7950,1.7501304686490147e-05
4569,1.750110367185638e-05
7646,1.749915265814749e-05
5919,1.749914434581305e-05
5433,1.7496249791092328e-05
1181,1.7493520553641354e-05
7339,1.7490548596421786e-05
645,1.748961525917356e-05
1784,1.748901799097251e-05
6119,1.748839014908875e-05
4686,1.7487966555445036e-05
9492,1.7486131769240577e-05
6505,1.748552945670257e-05
6506,1.748552945670257e-05
6507,1.748552945670257e-05
5965,1.7485195863430376e-05
5825,1.748339959266804e-05
6823,1.7482328200475934e-05
7615,1.7479560614061094e-05
994,1.747834052750229e-05
1727,1.7477272275509965e-05
8077,1.7476797036155307e-05
3040,1.747662997390095e-05
4781,1.747531465607426e-05
8343,1.747426198465141e-05
8106,1.7471831457909287e-05
3852,1.7470571942551317e-05
9356,1.74699818654065e-05
7676,1.7465996155756688e-05
6976,1.7463243808193546e-05
6977,1.7463243808193546e-05
6512,1.7462821249703272e-05
8353,1.746049226682668e-05
2762,1.745989609065031e-05
4438,1.7459482382446118e-05
5242,1.7457491063242494e-05
8549,1.7457077230083062e-05
4471,1.745679609853985e-05
7065,1.7456624235640697e-05
5931,1.745637044933991e-05
7897,1.7456023854140543e-05
3855,1.7455982235544936e-05
10280,1.7453480317944425e-05
5813,1.745339897831252e-05
4988,1.744834223032518e-05
8105,1.74465838700041e-05
6258,1.7445419258181113e-05
5239,1.7443270447729582e-05
4392,1.744149070132256e-05
7716,1.744058731728131e-05
4301,1.7439440791553584e-05
8740,1.743854370715954e-05
4512,1.7436317409303804e-05
7000,1.7434865386917605e-05
4582,1.7434703811719204e-05
5011,1.7434539996985847e-05
8615,1.742962851786441e-05
9132,1.7429214870905684e-05
9133,1.7429214870905684e-05
3846,1.742866279854497e-05
6896,1.742534072610234e-05
9629,1.742191474094528e-05
7040,1.7420732512225934e-05
9640,1.7420239843743203e-05
3884,1.7419194769409402e-05
8253,1.7418926904961742e-05
7344,1.741874915649414e-05
6912,1.741843293227249e-05
6748,1.7416235026203774e-05
3409,1.7416211280010598e-05
4679,1.7414256525625252e-05
8473,1.7413995307326555e-05
8474,1.7413995307326555e-05
1621,1.7413924224238754e-05
6075,1.7412683140826258e-05
7085,1.741260129355245e-05
7416,1.741035174771972e-05
3784,1.740984854737443e-05
3636,1.7409133962654845e-05
6868,1.7408600172531014e-05
8364,1.7407698973775934e-05
9835,1.740756002667545e-05
4440,1.740701067245621e-05
4442,1.740701067245621e-05
8339,1.7406114487378158e-05
5417,1.7406051907053897e-05
8051,1.7402826494281787e-05
4520,1.740185767290575e-05
8006,1.740135346918552e-05
6319,1.7400902202318732e-05
1885,1.7400447325560294e-05
1887,1.7400447325560294e-05
3759,1.7399719269685662e-05
2715,1.739890867628469e-05
5377,1.7397840385817813e-05
8599,1.7394341084944105e-05
999,1.7392281427674122e-05
1002,1.7392281427674122e-05
2276,1.739161955354063e-05
2277,1.739161955354063e-05
6911,1.7391277322795336e-05
2804,1.738890987123847e-05
3577,1.738865794159877e-05
9478,1.7387274811062698e-05
8789,1.7387271614005086e-05
6128,1.7385942072725047e-05
3342,1.738294909968898e-05
4771,1.738082615651721e-05
6051,1.737945492222973e-05
4009,1.7378235902613967e-05
4011,1.7378235902613967e-05
4774,1.737791636912455e-05
7938,1.7377812562510373e-05
47,1.7375670567095783e-05
6884,1.737528838748942e-05
6176,1.7375028394801422e-05
9609,1.737464471752767e-05
3487,1.737268980642932e-05
6459,1.7372075180980015e-05
7233,1.737013610883534e-05
6174,1.736582284504256e-05
1059,1.7365286850213623e-05
7440,1.7364128050500252e-05
4911,1.7362791742334082e-05
9519,1.7361909226683532e-05
8410,1.7360073768622904e-05
7235,1.7359475333854127e-05
4607,1.735874802190859e-05
6357,1.735680736290455e-05
9390,1.7350919565084718e-05
3365,1.735021343844626e-05
3367,1.735021343844626e-05
3512,1.734860399506987e-05
8411,1.7348585987093007e-05
7945,1.7347423348117333e-05
2038,1.7344232546838074e-05
2041,1.7344232546838074e-05
6694,1.734406461361537e-05
3500,1.734237494434161e-05
1051,1.7341986932338875e-05
8527,1.7338242757348222e-05
5445,1.7337764990761384e-05
6712,1.733766988519095e-05
496,1.733712536188348e-05
5013,1.73369418507153e-05
1572,1.7336625602119e-05
5815,1.7335487501447918e-05
8757,1.7334316788280257e-05
4840,1.733193020388128e-05
6473,1.7329040752302174e-05
9412,1.7328249928207803e-05
7251,1.7327425787907972e-05
10449,1.7326125381001713e-05
5150,1.7325299154782852e-05
9470,1.7322810999562632e-05
6538,1.7322746788783784e-05
3303,1.732260676853484e-05
2829,1.7321792022912145e-05
9042,1.7321245395309507e-05
7357,1.732117086079199e-05
1040,1.732093419771636e-05
4994,1.7320525939345362e-05
2253,1.731862118883385e-05
4871,1.73166249633107e-05
4872,1.73166249633107e-05
5667,1.7314171610515184e-05
5098,1.731200546993902e-05
5099,1.731200546993902e-05
5100,1.731200546993902e-05
5101,1.731200546993902e-05
5102,1.731200546993902e-05
5103,1.731200546993902e-05
5104,1.731200546993902e-05
5105,1.731200546993902e-05
9649,1.731191613242383e-05
2838,1.7309488988899075e-05
4635,1.7308812057356455e-05
8630,1.730814295645112e-05
773,1.730589041354792e-05
10018,1.7305600939565695e-05
5308,1.73051382881595e-05
7216,1.7304080003057326e-05
7727,1.730295588662326e-05
7479,1.7302751661111342e-05
5618,1.7301844673697624e-05
8677,1.7300309537625942e-05
1942,1.7299809039047227e-05
6147,1.7294453791005756e-05
6429,1.729362829216713e-05
10262,1.729351444565903e-05
3352,1.729078672745471e-05
5470,1.729030179284462e-05
10142,1.7289850733218155e-05
10144,1.7289850733218155e-05
7707,1.7289248566202296e-05
2880,1.728619691783412e-05
5465,1.7285727398810044e-05
799,1.7283714379913708e-05
7532,1.7283389498411433e-05
9557,1.7279233745063278e-05
9558,1.7279233745063278e-05
5822,1.7273765028953234e-05
4387,1.7273638355270677e-05
2717,1.72735362373865e-05
3137,1.7271660553827295e-05
3138,1.7271660553827295e-05
3140,1.7271660553827295e-05
5092,1.7271396343413955e-05
6482,1.7270924909584064e-05
9727,1.7270847223920498e-05
4589,1.7270319249692172e-05
3733,1.7265509442537002e-05
6830,1.726347596532943e-05
5502,1.7259763524433493e-05
4291,1.7257663173315187e-05
6189,1.725711631684293e-05
4684,1.7256540726638004e-05
7984,1.7256100793186e-05
584,1.7254907197208483e-05
7973,1.725211273993909e-05
5467,1.7248595550527606e-05
8476,1.7245985892553087e-05
8532,1.7244941255696963e-05
7117,1.724110342908283e-05
7622,1.7239631344499072e-05
7623,1.7239631344499072e-05
7017,1.7238715713633274e-05
6335,1.7236871508289413e-05
2687,1.723680766561159e-05
1569,1.723466451946255e-05
7190,1.7230955066171527e-05
6138,1.7229436565167667e-05
2147,1.722814218527272e-05
6862,1.7227477045824358e-05
4974,1.7226157144401794e-05
2434,1.722503903285356e-05
7258,1.722125054207342e-05
4130,1.7220318681805582e-05
7767,1.7220023462795642e-05
4060,1.7217125797524268e-05
9544,1.72170619583196e-05
10450,1.721612607585528e-05
2328,1.7214884323883542e-05
4689,1.7214883296046638e-05
5320,1.7212560870319552e-05
3882,1.7212175587193576e-05
8108,1.7210912017816167e-05
5525,1.7209605753881406e-05
6677,1.7204031751384664e-05
3243,1.720182548225117e-05
1133,1.7201060687343937e-05
3360,1.7198828600177275e-05
2583,1.7197571684432586e-05
5197,1.7196217866072377e-05
7584,1.7194538248783094e-05
8616,1.719336681322161e-05
6057,1.7192807924105324e-05
1754,1.7192119855202583e-05
4523,1.7191210037743103e-05
10457,1.7187330196863714e-05
10456,1.718725551505368e-05
2229,1.71858118658075e-05
5334,1.718507183292936e-05
2801,1.7185049660377006e-05
7480,1.718325509702048e-05
7056,1.71831972632128e-05
6318,1.7182877749732905e-05
5316,1.7181983340364184e-05
6907,1.718126386625041e-05
9713,1.718123860896287e-05
6025,1.7178554034924103e-05
1122,1.717581462551822e-05
3211,1.717553512461387e-05
7534,1.7174000883020736e-05
5440,1.7172481180451045e-05
4944,1.7172258670654677e-05
549,1.7171144251788556e-05
2214,1.7168740755646556e-05
2405,1.716494499154331e-05
2407,1.716494499154331e-05
4586,1.7164118624060556e-05
8680,1.716395162100075e-05
7845,1.716348523330466e-05
1587,1.7160254857878777e-05
1591,1.7160254857878777e-05
8428,1.7159408685892602e-05
5375,1.7158272435825504e-05
1920,1.715492730489071e-05
4272,1.7153077715020508e-05
9188,1.715251003980977e-05
9456,1.7152438525847804e-05
8502,1.7151717383371967e-05
8504,1.7151717383371967e-05
8505,1.7151717383371967e-05
9990,1.715163762071987e-05
4857,1.7150858687951107e-05
2200,1.7150607117288548e-05
6290,1.7149168081590765e-05
3240,1.7147829014905335e-05
1200,1.7147367192097607e-05
3129,1.7146821951185034e-05
3049,1.7146392626519426e-05
8951,1.7140702854578614e-05
4489,1.7139674347807446e-05
6651,1.7137791020623693e-05
9279,1.7137467916986806e-05
9668,1.713720358120201e-05
5882,1.7136972665151347e-05
7941,1.7134908763806867e-05
8394,1.7133529998460802e-05
4933,1.713274139257303e-05
4934,1.713274139257303e-05
4935,1.713274139257303e-05
4479,1.713273650886386e-05
1688,1.71323455836735e-05
5230,1.7131991286144033e-05
8894,1.71312361848322e-05
7559,1.713063195015821e-05
9523,1.7129696686108514e-05
5328,1.7129336970829524e-05
9710,1.712912810623193e-05
